unified_id,word,variants,category,sources,media_count
1129,সূর্যাস্ত,সূর্যাস্ত,বিবিধ (সাধারণ),ishaara,5
1130,ফুল,ফুল,ফুল,ishaara,5
1131,উত্তরাধিকার,উত্তরাধিকার,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1132,তরকারী,তরকারী,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1133,ফসল,ফসল,শস্য ও কৃষি,ishaara,5
1134,স্টেডিয়াম,স্টেডিয়াম,খেলাধুলা ও বিনোদন,ishaara,5
1135,পাট,পাট,শস্য ও কৃষি,ishaara,5
1136,দক্ষতা,দক্ষতা,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1137,কে,কে,বিবিধ (সাধারণ),ishaara,5
1138,গ্যাস,গ্যাস,বিবিধ (সাধারণ),ishaara,5
1139,ইলিশ মাছ,ইলিশ মাছ,বিবিধ (সাধারণ),ishaara,5
1140,মিষ্টান্ন,মিষ্টান্ন,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1141,স্বেচ্ছাসেবী,স্বেচ্ছাসেবী,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1142,মসজিদ,মসজিদ,বিবিধ (সাধারণ),ishaara,5
1143,তোমাদের,তোমাদের,সর্বনাম ও সাধারণ কথ্য শব্দ,ishaara,5
1144,প্রতিষ্ঠান,প্রতিষ্ঠান,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1145,সময়,সময়,ঋতু ও সময়,ishaara,5
1146,পদোন্নতি,পদোন্নতি,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1147,বিস্কুট,বিস্কুট,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1148,কয়টি,কয়টি,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1149,নতুন,নতুন,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1150,স্নাতক (গ্রাজুয়েশন),স্নাতক (গ্রাজুয়েশন),শিক্ষা,ishaara,5
1151,সামনে,সামনে,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1152,পরিষ্কার,পরিষ্কার,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1153,গতকাল,গতকাল,বিবিধ (সাধারণ),ishaara,5
1154,পাঞ্জাবী,পাঞ্জাবী,পোশাক ও ফ্যাশন,ishaara,5
1155,রাস্তা,রাস্তা,বিবিধ (সাধারণ),ishaara,5
1156,চালু করা,চালু করা,ক্রিয়া ও অবস্থা,ishaara,5
1157,ইংরেজী,ইংরেজী,বিবিধ (সাধারণ),ishaara,5
1158,সংখ্যা,সংখ্যা,বিবিধ (সাধারণ),ishaara,5
1159,অক্সিজেন,অক্সিজেন,বিবিধ (সাধারণ),ishaara,5
1160,জ্ঞান (মেধা),জ্ঞান (মেধা),শিক্ষা,ishaara,5
1161,পুকুর,পুকুর,প্রকৃতি ও পরিবেশ,ishaara,5
1162,পাখি,পাখি,প্রাণী,ishaara,5
1163,শব্দ ( আওয়াজ ),শব্দ ( আওয়াজ ),প্রকৃতি ও পরিবেশ,ishaara,5
1164,গতি,গতি,বিবিধ (সাধারণ),ishaara,5
1165,চকলেট,চকলেট,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1166,দাবা,দাবা,খেলাধুলা ও বিনোদন,ishaara,5
1167,কবি,কবি,সংগীত ও সংস্কৃতি,ishaara,5
1168,জাদুঘর,জাদুঘর,বিবিধ (সাধারণ),ishaara,5
1169,বাস,বাস,পরিবহন ও যানবাহন,ishaara,5
1170,কাশফুল,কাশফুল,বাগান ও গাছপালা,ishaara,5
1171,কৃষক,কৃষক,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1172,ভূট্টা,ভূট্টা,শস্য ও কৃষি,ishaara,5
1173,লাইব্রেরী,লাইব্রেরী,শিক্ষা,ishaara,5
1174,কুষ্টিয়া,কুষ্টিয়া,বিবিধ (সাধারণ),ishaara,5
1175,সোয়েটার,সোয়েটার,পোশাক ও ফ্যাশন,ishaara,5
1176,ঘাস,ঘাস,বাগান ও গাছপালা,ishaara,5
1177,দক্ষ,দক্ষ,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1178,মুড়ি,মুড়ি,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1179,বাইরে,বাইরে,বিবিধ (সাধারণ),ishaara,5
1180,এখানে,এখানে,বিবিধ (সাধারণ),ishaara,5
1181,অপেক্ষা,অপেক্ষা,বিবিধ (সাধারণ),ishaara,5
1182,ফ্যাক্স,ফ্যাক্স,যোগাযোগ ও তথ্য প্রযুক্তি,ishaara,5
1183,খুঁজে পাওয়া,খুঁজে পাওয়া,বিবিধ (সাধারণ),ishaara,5
1184,পরিশ্রম,পরিশ্রম,ক্রিয়া ও অবস্থা,ishaara,5
1185,তাকে (উনাকে),তাকে (উনাকে),সর্বনাম ও সাধারণ কথ্য শব্দ,ishaara,5
1186,মন (হৃদয়),মন (হৃদয়),খাদ্য ও পানীয় (সাধারণ),ishaara,5
1187,শুরু করা,শুরু করা,ক্রিয়া ও অবস্থা,ishaara,5
1188,চিনি,চিনি,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1189,দোকানদার,দোকানদার,বিবিধ (সাধারণ),ishaara,5
1190,সে,সে,সর্বনাম ও সাধারণ কথ্য শব্দ,ishaara,5
1191,আগুন,আগুন,প্রকৃতি ও পরিবেশ,ishaara,5
1192,ধ্যান,ধ্যান,ক্রিয়া ও অবস্থা,ishaara,5
1193,শহীদ মিনার,শহীদ মিনার,বাংলাদেশের স্থান,ishaara,5
1194,রকেট,রকেট,পরিবহন ও যানবাহন,ishaara,5
1195,লালবাগের কেল্লা,লালবাগের কেল্লা,বাংলাদেশের স্থান,ishaara,5
1196,দল,দল,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1197,পিঠা,পিঠা,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1198,সব সময়,সব সময়,বিবিধ (সাধারণ),ishaara,5
1199,নাই,নাই,বিবিধ (সাধারণ),ishaara,5
1200,হাট,হাট,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1201,লক্ষ্য (উদ্দেশ্য),লক্ষ্য (উদ্দেশ্য),ক্রিয়া ও অবস্থা,ishaara,5
1202,কষ্ট,কষ্ট,বিবিধ (সাধারণ),ishaara,5
1203,পাপ,পাপ,বিবিধ (সাধারণ),ishaara,5
1204,বেকার,বেকার,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1205,ময়লা,ময়লা,বিবিধ (সাধারণ),ishaara,5
1206,গ্রহণ করা,গ্রহণ করা,ক্রিয়া ও অবস্থা,ishaara,5
1207,দুর্নীতি,দুর্নীতি,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1208,ত্রাণ,ত্রাণ,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1209,তেল,তেল,বিবিধ (সাধারণ),ishaara,5
1210,উট,উট,প্রাণী,ishaara,5
1211,আত্ম বিশ্বাস,আত্ম বিশ্বাস,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1212,খেলার মাঠ,খেলার মাঠ,খেলাধুলা ও বিনোদন,ishaara,5
1213,বিপদ,বিপদ,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1214,ক্ষমতা,ক্ষমতা,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1215,সন্তুষ্ট,সন্তুষ্ট,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1216,শহীদ,শহীদ,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1217,শরীর,শরীর,শরীরের অংশ,ishaara,5
1218,সৈনিক (পাইলট),সৈনিক (পাইলট),পেশা ও জীবিকা,ishaara,5
1219,কঠোর,কঠোর,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1220,বিজ্ঞানী,বিজ্ঞানী,পেশা ও জীবিকা,ishaara,5
1221,খ্যাতি,খ্যাতি / বিখ্যাত,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,10
1222,কিছু,কিছু,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
1223,সেনাবাহিনী,সেনাবাহিনী,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1224,সিনেমা,সিনেমা,খেলাধুলা ও বিনোদন,ishaara,5
1225,সাপুড়ে,সাপুড়ে,সংগীত ও সংস্কৃতি,ishaara,5
1226,বাদাম,বাদাম,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1227,বন,বন,বাগান ও গাছপালা,ishaara,5
1228,মধু,মধু,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1229,ধোপা,ধোপা,পেশা ও জীবিকা,ishaara,5
1230,দৃশ্য,দৃশ্য,বিবিধ (সাধারণ),ishaara,5
1231,বিক্রেতা,বিক্রেতা,পেশা ও জীবিকা,ishaara,5
1232,শুঁটকি মাছ,শুঁটকি মাছ,খাদ্য ও পানীয় (সাধারণ),ishaara,5
1233,চার্চ (গির্জা),চার্চ (গির্জা),ধর্ম,ishaara,5
1234,ঝাড়ুদার,ঝাড়ুদার,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
1235,চলচ্চিত্র,চলচ্চিত্র,বিবিধ (সাধারণ),ishaara,5
1236,রংধনু,রংধনু,প্রকৃতি ও পরিবেশ,ishaara,5
1237,মুসুর ডাল,মুসুর ডাল,শাকসব্জি ও রান্নার উপকরণ,ishaara,5
1238,বিক্রি,বিক্রি,ক্রিয়া ও অবস্থা,ishaara,5
1239,হায়,হায়,বিবিধ (সাধারণ),ishaara,5
